ProbeID	Chr	Locus	LRS	MaxLODpvalue	p001	p05	p10
1419424_at	19	rs4232105	11.094489	0.387000	24.540721	15.618983	14.042890
1419425_at	12	rs6170344	8.178121	0.903000	29.059451	17.757146	15.754209
1419427_at	19	D19Mit40	8.225688	0.668000	17.752399	13.076254	12.131092
1419428_a_at	8	CEL-8_7689226	11.218060	0.454000	25.515472	16.894792	15.241329
1419429_at	9	rs13480365	11.113082	0.125000	18.380370	12.662111	11.356873
1419430_at	2	rs13476419	7.191497	0.454000	14.924329	9.789405	9.125720
1419431_at	8	rs13479605	12.639005	0.316000	27.048923	17.811425	15.810058
1419432_at	11	rs13481045	10.657676	0.361000	22.425944	14.675182	13.456944
1419433_at	12	rs3685299	9.585533	0.635000	23.622209	16.022996	14.449536
1419434_at	5	rs13478563	9.718087	0.561000	27.535140	15.052455	13.697973
1419435_at	5	rs3703261	13.026804	0.085000	20.523785	13.741270	12.789579
1419436_at	12	rs13481630	5.661598	0.961000	14.887087	11.287180	10.597951
1419437_at	2	rs13476419	7.359514	0.905000	23.463425	14.814565	13.513567
1419438_at	12	rs13481617	10.111690	0.193000	17.844136	11.963589	10.924689
1419439_at	11	rs3673722	7.942490	0.821000	18.820274	14.197239	12.890002
1419440_at	15	rs13482547	8.686931	0.814000	29.558386	16.993127	15.231699
1419442_at	6	rs6223362	10.672903	0.503000	27.275582	15.855598	14.458100
1419443_at	14	rs13482218	12.944169	0.273000	30.094936	17.014474	15.442485
1419446_at	15	D15Mit63	8.712564	0.878000	27.717659	17.870546	15.856569
1419447_s_at	2	rs3674193	9.875001	0.538000	20.943211	15.099561	13.568213
1419448_at	8	rs13479605	8.372887	0.764000	21.242613	14.435354	12.859044
1419449_a_at	10	rs13480570	13.122219	0.309000	44.456041	17.336980	16.055782
1419450_at	5	rs3662682	8.750290	0.377000	19.947746	12.022256	11.225497
1419451_at	3	rs13476950	11.097878	0.254000	21.641168	14.219182	12.873207
1419452_at	1	rs6154379	9.505302	0.677000	23.878113	15.685202	14.411390
1419453_at	2	rs4223510	9.112433	0.743000	23.842506	16.474346	14.846044
1419454_x_at	2	CEL-2_18096278	8.687236	0.779000	22.785010	16.143950	14.836204
1419455_at	6	rs3682699	7.534041	0.861000	16.860680	13.303354	12.219488
1419456_at	11	rs3695202	7.294646	0.972000	25.636567	16.939698	15.285073
1419457_at	8	rs13479605	12.801736	0.221000	28.398925	16.961856	15.149113
1419458_at	2	rs3681655	12.269511	0.279000	21.851923	15.657577	14.552646
1419459_a_at	11	rs13480888	15.605860	0.041000	20.857222	15.432221	13.992788
1419460_at	18	rs3671719	15.634522	0.075000	24.877557	16.572862	15.114865
1419461_at	9	rs3705403	13.102121	0.116000	23.604447	14.439962	13.293806
1419462_s_at	5	rs3662682	7.236044	0.945000	21.299850	15.097356	13.842113
1419463_at	19	rs13483605	9.875744	0.576000	26.870823	15.473177	14.003154
1419464_at	8	rs6343961	9.710713	0.576000	25.405921	15.272049	13.771423
1419465_at	8	rs13479605	8.496765	0.611000	23.148834	13.851995	12.374356
1419466_at	X	CEL-X_9031623	10.420328	0.340000	18.710143	14.110820	12.815429
1419467_at	19	D19Mit40	10.151601	0.488000	22.617790	14.838304	13.717851
1419468_at	10	rs3721803	9.866989	0.613000	34.123522	16.449191	15.063452
1419469_at	3	rs13475616	31.447389	0.000400	28.948302	18.161855	16.135867
1419470_at	13	rs3724755	9.300362	0.686000	24.589584	15.829047	14.316127
1419473_a_at	10	rs13480759	8.732016	0.460000	18.283558	12.679344	11.433646
1419474_a_at	9	rs3705403	6.165560	0.519000	14.267515	8.813198	8.182546
1419475_a_at	5	rs13459088	11.862586	0.327000	24.654288	16.161128	14.846468
1419476_at	1	rs13476044	8.444745	0.744000	21.895776	14.829369	13.387026
1419477_at	6	rs13479023	6.118473	0.977000	19.832682	13.104100	12.240370
1419478_at	2	rs13459060	9.098727	0.525000	22.488099	14.077703	12.455907
1419479_at	2	CEL-2_50605053	6.258450	0.955000	19.290905	12.385796	11.552355
1419480_at	2	rs13476419	9.558608	0.419000	19.260977	13.807415	12.344427
1419481_at	3	rs3674751	7.993933	0.852000	22.734664	15.087197	14.137602
1419482_at	8	rs13479605	10.371694	0.513000	20.631562	15.371450	14.300897
1419483_at	2	rs13476419	8.411054	0.784000	24.900843	14.865524	13.449305
1419484_a_at	7	rs3658777	12.952889	0.280000	28.507066	17.517439	15.728448
1419485_at	8	rs13480026	11.865092	0.365000	23.438783	16.823881	15.421871
1419486_at	15	rs13459176	10.456988	0.442000	22.782648	15.182307	13.829957
1419487_at	8	rs6343961	8.644112	0.715000	20.445717	14.962551	13.580329
1419488_at	12	rs3685299	9.717676	0.599000	22.374663	15.658883	14.314992
1419489_at	2	rs13476419	10.395554	0.171000	17.316823	12.101644	11.090609
1419490_at	5	rs3703261	13.048227	0.165000	28.935173	15.198797	14.081089
1419491_at	12	rs3685299	8.804863	0.570000	17.914475	12.683757	12.075456
1419492_s_at	2	D2Mit205	11.075349	0.314000	21.928723	15.013779	13.613223
1419493_a_at	11	rs3659787	6.179589	0.995000	21.938488	15.649566	14.566931
1419495_at	10	rs6283474	11.422040	0.267000	19.761286	14.143590	13.082743
1419496_at	2	rs13459060	10.432988	0.480000	22.393528	15.693453	14.423396
1419497_at	15	rs13459176	10.726072	0.150000	23.984112	12.728533	11.486987
1419498_at	15	rs13482635	11.995136	0.339000	27.065233	16.971358	15.288275
1419499_at	8	rs13480026	11.228006	0.288000	18.571621	13.901653	12.993330
1419500_at	8	rs13479605	6.911607	0.754000	15.656107	11.121049	10.308888
1419501_at	1	rs6253968	7.174528	0.957000	24.685072	15.956097	14.379023
1419502_at	11	rs3673722	17.761160	0.029000	29.241694	16.819244	14.887348
1419503_at	2	rs3660779	7.526153	0.735000	18.992327	12.762837	11.402737
1419504_at	9	rs6224703	9.691906	0.645000	22.583222	16.162797	14.579482
1419505_a_at	12	rs6170344	10.024778	0.501000	22.244182	15.278208	13.589714
1419506_at	13	rs13459139	14.321049	0.117000	27.484639	15.877862	14.659038
1419507_at	8	rs6400423	8.633053	0.710000	21.155746	14.601959	13.030123
1419508_at	1	rs6189020	10.478708	0.396000	19.574620	14.875930	13.560346
1419509_a_at	8	rs13480026	8.027392	0.892000	24.555138	16.430165	14.690761
1419510_at	10	rs13480575	7.424459	0.888000	18.200010	13.764255	12.705030
1419511_at	19	rs4232105	7.494806	0.922000	23.972566	15.487808	13.941790
1419512_at	17	rs13482864	7.131993	0.944000	24.015836	14.522249	13.463831
1419513_a_at	16	rs4206648	7.363503	0.853000	19.092524	12.838434	12.000407
1419514_at	8	rs13479605	14.270482	0.156000	27.483171	17.323203	15.501885
1419515_at	8	rs6343961	10.197393	0.524000	24.541255	15.495265	14.076594
1419516_at	14	rs3689508	10.011863	0.538000	23.654188	15.530682	14.135259
1419517_at	14	rs13482225	11.037632	0.284000	21.001328	13.903707	13.030288
1419518_at	12	rs13481565	8.839438	0.551000	19.340858	13.046093	12.316647
1419519_at	18	rs13483314	5.599719	0.985000	17.220914	12.779843	11.615826
1419520_at	3	gnf03.051.587	10.016288	0.598000	26.869516	16.157432	14.503551
1419521_at	19	rs13483669	13.465785	0.142000	22.528732	15.842457	14.570578
1419522_at	2	CEL-2_50605053	11.308974	0.387000	24.511644	16.500603	14.848633
1419523_at	7	rs13479392	14.824168	0.119000	27.126050	17.097432	15.319758
1419524_at	19	D19Mit40	7.348994	0.891000	20.503902	13.866512	12.564524
1419525_at	7	rs13479392	8.052266	0.748000	22.392413	13.698137	12.414961
1419526_at	8	rs6343961	7.213480	0.489000	15.089521	10.032087	9.267024
1419527_at	8	rs3719174	20.656111	0.006000	24.696213	16.009254	14.550935
1419529_at	19	mCV23482939	7.097554	0.952000	22.006631	15.069121	13.728891
1419530_at	15	rs13482635	12.936240	0.085000	20.538808	13.824097	12.641006
1419531_at	3	gnf03.051.587	12.312006	0.286000	22.543106	16.078788	14.694095
1419532_at	19	rs13483605	7.307396	0.711000	21.723433	11.949151	10.785950
1419533_at	2	rs13476419	9.750017	0.308000	19.737672	13.063036	11.733603
1419534_at	15	rs13482420	9.850889	0.620000	25.790889	15.757365	14.555054
1419535_at	8	rs13479605	9.639684	0.615000	22.321792	15.751078	14.179551
1419536_a_at	15	rs13482609	12.359108	0.206000	20.031203	14.964681	13.976196
1419537_at	3	gnf03.051.587	13.260980	0.206000	23.264463	17.445058	15.240335
1419538_at	10	rs13480778	10.000056	0.636000	22.636738	17.104927	15.376135
1419539_at	2	rs13476419	9.564222	0.387000	21.599229	13.060252	11.822311
1419541_at	8	rs6343961	7.312942	0.487000	16.983098	10.591957	9.571520
1419542_at	11	rs13481041	7.338996	0.949000	22.816540	16.983116	15.061866
1419544_at	12	rs13481599	8.962278	0.582000	23.676529	13.741481	12.602889
1419545_a_at	3	rs13477123	9.456895	0.638000	27.885030	16.266142	14.481428
1419546_at	5	D5Mit388	7.075275	0.871000	22.641905	12.719718	11.868372
1419547_at	17	rs13482934	14.146689	0.144000	24.501434	16.640283	14.894199
1419548_at	5	rs3716195	13.949522	0.148000	24.957904	16.610304	15.135997
1419549_at	8	rs13479605	16.875510	0.049000	24.136823	16.862654	15.122158
1419550_a_at	2	D2Mit205	22.931563	0.007500	28.908725	17.400053	15.633292
1419551_s_at	2	rs3660779	12.913136	0.305000	26.019204	17.312199	15.850103
1419552_at	17	rs13482981	7.708245	0.934000	26.550886	17.111217	15.708549
1419553_a_at	5	D5Mit388	11.629048	0.171000	24.119699	14.046878	12.749414
1419554_at	1	rs6189020	10.975459	0.505000	27.636807	17.751300	15.685030
1419555_at	2	rs13476390	13.476634	0.150000	23.859653	15.541261	14.195261
1419556_at	2	D2Mit205	9.504385	0.690000	24.422272	15.946090	14.744036
1419557_a_at	14	rs3710916	8.479428	0.820000	22.461051	15.692278	14.235676
1419558_at	8	rs13479605	10.316673	0.441000	20.782864	14.535295	13.413113
1419559_at	18	rs13483314	10.241908	0.508000	24.650927	15.857735	14.558964
1419560_at	2	rs13476419	11.261760	0.183000	22.633717	13.344531	12.277722
1419561_at	8	rs13479605	9.762744	0.264000	19.163630	12.600507	11.408252
1419562_at	18	rs6393110	12.970224	0.260000	24.532340	17.150719	15.294810
1419563_at	18	rs13483378	10.282422	0.172000	19.358166	12.190874	11.169582
1419564_at	6	rs13478727	60.094556	0.000000	30.226320	18.515404	16.517269
1419565_a_at	5	rs6284348	8.624627	0.793000	26.186440	15.922708	14.401620
1419566_at	2	rs13459060	8.549791	0.475000	17.674210	12.060409	11.024557
1419567_at	19	mCV23482939	6.901946	0.970000	24.617674	16.019161	14.471420
1419568_at	5	CEL-5_3149134	8.382925	0.834000	23.126405	17.057730	15.402545
1419569_a_at	5	rs6237838	7.245856	0.881000	20.148204	13.315812	12.252455
1419570_at	12	rs13481565	9.102430	0.640000	20.309519	13.746488	12.754431
1419571_at	12	rs6170344	9.630288	0.684000	28.738956	18.933832	15.905767
1419572_a_at	12	rs6170344	11.404492	0.295000	23.474926	14.946439	13.741732
1419573_a_at	9	rs13480214	9.167597	0.611000	19.481013	13.832268	12.947269
1419574_at	7	rs13479253	8.470567	0.807000	23.778919	16.008377	14.299149
1419575_s_at	12	rs13481565	8.401101	0.783000	26.636127	15.590528	13.781068
1419576_at	5	rs13478499	8.438062	0.818000	22.586261	15.781711	14.574722
1419577_at	10	rs13480630	9.020528	0.687000	23.969546	14.695510	13.488055
1419578_at	2	D2Mit205	7.915507	0.757000	18.747652	13.382687	12.489748
1419579_at	3	rs3674751	5.981591	0.931000	14.996719	10.894267	9.975083
1419580_at	1	rs6189020	8.929515	0.723000	22.446084	14.780873	13.761829
1419581_at	9	rs6355445	7.823345	0.892000	26.619638	15.617010	14.032031
1419582_at	9	rs13480365	6.641959	0.693000	17.920058	10.474456	9.667020
1419583_at	8	rs6400423	9.603313	0.711000	29.380195	16.985071	15.605936
1419584_at	9	rs8254361	16.180774	0.079000	23.761880	17.416391	15.530237
1419585_at	12	rs6170344	12.231356	0.289000	26.584609	17.023559	15.168163
1419586_at	4	rs6404906	10.397084	0.256000	23.108406	13.141067	11.983073
1419587_s_at	4	rs6404906	12.698824	0.162000	21.384278	14.665867	13.629097
1419588_at	1	rs6404446	6.860641	0.968000	21.967353	16.092399	14.549396
1419589_at	10	rs6391751	8.665409	0.371000	13.970353	11.477511	10.467044
1419590_at	2	rs13476419	14.174116	0.101000	26.094761	15.603244	14.254702
1419591_at	9	rs13480365	8.892231	0.749000	21.545866	15.887203	14.373491
1419592_at	12	rs13481599	13.274062	0.190000	23.380141	16.316774	14.728416
1419593_at	5	rs6402980	7.417973	0.906000	23.079584	15.362411	13.874510
1419594_at	8	gnf08.119.598	10.176350	0.436000	20.514531	14.667970	13.587304
1419596_at	16	rs4186283	10.266479	0.522000	26.957639	15.831196	14.669440
1419597_at	7	rs8251849	8.604605	0.791000	33.371165	16.158193	14.582460
1419598_at	9	rs13480122	16.024914	0.101000	32.634988	17.868154	16.094159
1419599_s_at	1	rs13475920	8.070107	0.873000	23.899521	15.836274	14.355129
1419600_at	18	rs13483378	10.081328	0.328000	18.667894	13.201195	12.019897
1419601_at	1	rs3682996	51.785397	0.000000	28.656381	17.985312	16.119832
1419602_at	3	rs3674751	7.244698	0.876000	16.791016	12.307608	11.473748
1419603_at	1	NES13033186	5.614586	0.981000	16.687367	11.726048	10.855202
1419604_at	8	rs6343961	7.168526	0.683000	20.060719	11.828591	10.745439
1419605_at	11	rs13481087	42.999815	0.000025	30.015413	18.361034	16.377414
1419606_a_at	2	rs6170908	10.920447	0.459000	26.567364	16.057161	14.697761
1419607_at	19	rs4232105	7.378924	0.815000	20.098050	12.924890	11.891705
1419608_a_at	19	mCV23482939	13.116723	0.217000	28.850005	16.681315	15.044063
1419609_at	12	rs13481617	9.532625	0.664000	21.121253	16.185234	14.568346
1419610_at	3	rs3674751	5.561701	0.988000	18.305796	12.986827	11.734579
1419611_at	12	rs13481537	10.622081	0.164000	20.501843	12.677537	11.423941
1419612_at	2	rs13476350	11.308201	0.342000	22.260805	15.492388	13.831158
1419613_at	3	gnf03.051.587	13.126129	0.110000	24.739569	14.480838	13.279368
1419614_at	9	rs3705403	7.840177	0.521000	21.213851	11.508774	10.400732
1419615_at	8	rs6399377	7.404227	0.901000	25.723940	15.010452	13.502518
1419616_at	X	CEL-X_9031623	10.330884	0.500000	22.963340	15.596456	14.139207
1419617_at	X	gnfX.086.039	8.499132	0.556000	18.414370	12.912980	11.667152
1419618_at	2	rs6314788	17.103512	0.035000	28.415414	16.582046	15.108785
1419619_at	1	rs3687595	8.858565	0.681000	20.903090	14.926965	13.470407
1419620_at	11	rs3693664	68.412914	0.000000	31.299216	18.866344	16.773661
1419621_at	8	rs13479605	11.705233	0.312000	25.233912	15.830541	14.564419
1419622_at	9	rs6167970	11.989211	0.118000	19.060236	13.288669	12.165698
1419623_at	2	rs13476427	8.445368	0.753000	22.513585	15.144880	13.336999
1419624_a_at	10	CEL-10_86185623	7.897940	0.807000	24.459578	14.227662	12.932328
1419625_at	11	rs13481041	11.612679	0.326000	24.080757	16.150009	14.412166
1419626_at	5	rs13478586	7.468668	0.891000	21.013454	14.823965	13.662398
1419627_s_at	2	rs13476419	9.302451	0.376000	17.905290	12.309132	11.423443
1419628_at	2	rs13476419	6.475968	0.640000	14.975658	10.278094	9.334133
1419629_at	8	rs13479605	7.849125	0.703000	21.442963	12.747719	11.739865
1419630_a_at	10	rs6237927	8.134342	0.669000	18.935955	12.834491	11.648131
1419631_at	2	rs13476419	8.640179	0.329000	19.839067	11.284025	10.285014
1419632_at	1	rs6312657	6.383206	0.939000	17.957438	13.127406	11.884278
1419633_at	5	rs3703261	10.412750	0.566000	27.887740	17.726852	15.730946
1419634_a_at	1	rs3687595	8.605057	0.784000	25.614226	15.811232	14.279913
1419635_at	13	rs13482038	74.338277	0.000001	31.767515	18.963125	16.869486
1419636_at	13	rs13482038	57.882286	0.000000	29.322142	18.056473	16.139533
1419637_s_at	13	rs13482038	32.232227	0.000407	28.383081	18.327120	16.381533
1419638_at	2	rs13476419	11.464066	0.219000	19.586281	13.944223	12.996941
1419639_at	18	rs13483377	17.237429	0.063000	26.562097	18.114549	15.893839
1419640_at	2	rs13476352	11.141849	0.308000	25.881736	14.664557	13.567244
1419641_at	3	rs13477144	8.132884	0.821000	21.054309	14.251480	13.133964
1419642_at	2	rs13476358	14.528240	0.104000	26.891096	15.978720	14.623986
1419643_s_at	2	rs13459060	11.323151	0.272000	23.917661	15.034326	13.439797
1419644_at	12	rs6170344	10.299676	0.632000	32.209138	17.774118	15.848876
1419645_at	11	rs13481119	8.587748	0.825000	28.744006	16.884570	15.020714
1419646_a_at	3	gnf03.051.474	11.619693	0.204000	17.938748	13.870056	12.902186
1419647_a_at	9	rs13480214	9.747046	0.498000	19.653427	14.231742	13.048140
1419648_at	12	rs13481388	7.987046	0.575000	17.177872	11.828831	11.011537
1419649_s_at	10	rs13480796	12.707438	0.057000	20.830932	13.071109	12.037379
1419650_at	4	rs13478089	14.180127	0.102000	22.368505	15.802822	14.218325
1419653_a_at	3	CEL-3_75140206	9.035624	0.721000	23.245544	15.622515	14.282628
1419654_at	12	rs13481565	13.649153	0.090000	22.696075	14.709581	13.461825
1419655_at	10	rs13480575	12.237221	0.156000	18.610935	14.140978	13.036640
1419656_at	12	rs6170344	13.868902	0.218000	26.166470	18.220453	16.306322
1419657_a_at	2	CEL-2_50605053	9.026295	0.783000	34.611038	17.493232	16.130344
1419658_at	17	rs6242153	7.676870	0.932000	27.596832	17.230199	15.525086
1419659_s_at	12	rs6170344	11.517418	0.385000	26.815097	16.509776	14.961265
1419662_at	8	rs6343961	8.152381	0.880000	27.937408	17.062121	15.477049
1419663_at	9	gnf09.110.002	8.450598	0.772000	20.526316	14.534930	13.463571
1419664_at	15	D15Mit63	13.663132	0.201000	28.300778	16.953471	15.396020
1419665_a_at	1	rs13476045	8.089593	0.720000	24.471459	13.662149	12.469451
1419666_x_at	1	gnf01.116.283	11.889574	0.074000	20.124765	12.564015	11.458568
1419667_at	12	rs13481599	11.201060	0.343000	23.099919	15.321497	14.125285
1419668_at	5	rs6265085	15.875854	0.056000	22.903730	16.101251	14.207728
1419669_at	15	rs13482635	8.961624	0.720000	24.584713	15.819732	14.256223
1419670_at	8	rs13479605	8.867834	0.440000	18.735281	12.680256	11.353531
1419671_a_at	8	rs13479605	8.929369	0.722000	22.141255	15.113917	13.876054
1419672_at	13	rs13481817	38.995816	0.000054	30.433057	18.527580	16.515109
1419673_at	9	rs3725272	9.594123	0.442000	19.493913	13.883128	12.673155
1419674_a_at	19	D19Mit40	7.714138	0.620000	16.300573	11.670193	10.689003
1419675_at	19	rs13483605	11.142562	0.283000	20.469879	14.053050	12.873733
1419676_at	2	rs13476419	7.230021	0.743000	19.890367	11.910109	10.943335
1419677_at	12	rs6170344	9.056116	0.559000	16.121508	12.446646	11.627276
1419678_at	18	rs13483183	10.189223	0.489000	22.972168	15.640799	13.968273
1419679_at	15	D15Mit63	7.147449	0.953000	25.576316	17.106599	15.113024
1419680_a_at	14	rs3689508	8.870102	0.729000	22.284350	15.928180	14.011349
1419681_a_at	9	rs13480214	10.063775	0.492000	20.219240	14.777074	13.708047
1419683_at	8	rs6343961	14.906954	0.064000	21.033374	15.598051	13.847639
1419684_at	2	D2Mit205	10.247278	0.414000	23.555734	14.638135	13.379852
1419685_at	8	rs13479741	18.752319	0.029000	25.726039	17.244307	15.705697
1419686_at	1	rs3682996	11.330535	0.288000	23.373715	14.871141	13.724171
1419687_at	1	rs13476267	10.452600	0.524000	23.991156	16.525016	15.022783
1419688_at	15	CEL-15_74419628	13.450588	0.166000	23.282203	16.180263	14.568784
1419690_at	12	rs13481599	9.772486	0.690000	27.501857	16.956159	15.549978
1419691_at	19	D19Mit40	7.220292	0.837000	17.653678	12.893552	11.873281
1419692_a_at	4	rs3704486	8.579681	0.790000	21.419254	15.266800	14.039893
1419693_at	8	rs3697596	8.003631	0.899000	25.742782	17.293028	15.892871
1419694_at	19	mCV23482939	6.531012	0.980000	24.671994	16.407932	14.886432
1419695_at	5	rs3711495	8.276373	0.815000	26.141676	15.254122	13.825280
1419696_at	4	rs3023025	8.402856	0.775000	26.084191	15.348191	14.004052
1419697_at	8	rs6343961	15.905155	0.087000	25.713677	17.482922	15.512229
1419698_at	12	rs13481282	11.315302	0.346000	23.589909	15.588180	14.494410
1419699_at	8	rs6400423	6.957544	0.956000	22.515505	16.326971	14.560518
1419700_a_at	5	rs6276465	16.327328	0.070000	25.496370	17.111902	15.479040
1419701_s_at	17	rs13482930	7.035543	0.888000	16.204758	12.407777	11.502512
1419703_at	15	D15Mit63	9.022957	0.737000	23.930683	16.031356	14.657930
1419705_at	8	rs13479605	8.864856	0.753000	22.980862	15.475847	14.249494
1419706_a_at	X	rs13483724	7.419218	0.922000	25.072278	15.780207	14.398439
1419707_at	2	rs13476419	6.442974	0.844000	17.048443	11.202288	10.188993
1419708_at	11	rs3673722	10.116017	0.552000	26.094648	15.750951	14.236422
